handleId,fieldType,Name,Price,SKU,Image,Description,Brand,Colorway,InStock
fila-mindblower-workwell,Product,Fila Mindblower Workwell,109.00,1RM00428-137,https://images.stockx.com/images/Fila-Mindblower-Workwell.png?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1626900664,,Fila,White/Yellow-Turquoise,in_stock
fila-mindblower-deviceone,Product,Fila Mindblower DeviceOne,109.00,1RM00429-114,https://images.stockx.com/images/Fila-Mindblower-DeviceOne.png?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1626900697,,Fila,All White/Black-Vibrant Orange,in_stock
fila-mindbreaker-2.0-chapter-ii,Product,Fila Mindbreaker 2.0 Chapter II,109.00,1RM00392-040,https://images.stockx.com/images/Fila-Mindbreaker-2-Chapter-II.png?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1626900439,,Fila,Black/Black-Gold,in_stock
fila-mindbreaker-2.0-burn-rubber-tampa,Product,Fila Mindbreaker 2.0 Burn Rubber Tampa,109.00,1RM00397-433,https://images.stockx.com/images/Fila-Mindbreaker-2-Burn-Rubber-Tampa.png?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1626900599,,Fila,Blue/Maroon-Yellow,in_stock
fila-mindblower-community-54,Product,Fila Mindblower Community 54,109.00,1RM00400-226,https://images.stockx.com/images/Fila-Mindblower-Community-54.png?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1626900663,,Fila,Fila Cream/White-Sycamore,in_stock
fila-original-tennis-2.0-knit-bnp-paribas-open-(20,Product,Fila Original Tennis 2.0 Knit BNP Paribas Open (2018),80.00,1TM00032-143,https://images.stockx.com/images/Fila-Original-Tennis-2-Knit-BNP-Paribas-Open-2018.png?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1627415074,,Fila,White/Green-Blue,in_stock
fila-disruptor-2-white-navy-red-(women's),Product,Fila Disruptor 2 White Navy Red (Women's),65.00,5FM00002-125-/-1010302-1FG,https://images.stockx.com/images/Fila-Disruptor-2-White-Navy-Red-W-Product.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1626900665,,Fila,White/Fila Navy-Fila Red,in_stock
fila-95-mr.-alan's,Product,Fila 95 Mr. Alan's,109.00,1BM00159-125,https://images.stockx.com/images/Fila-95-Mr-Alans-Product.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1626900606,,Fila,White/Biscay Bay-Red-Gold Fusion,in_stock
fila-disruptor-2-black-white-red,Product,Fila Disruptor 2 Black White Red,65.00,1FM00139-014,https://images.stockx.com/images/Fila-Disruptor-2-Black-White-Red.png?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1626900684,,Fila,Black/White-Fila Red,in_stock
fila-disruptor-2-red-white-navy,Product,Fila Disruptor 2 Red White Navy,65.00,1FM00139-616,https://images.stockx.com/images/Fila-Disruptor-2-Red-White-Navy.png?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1626900554,,Fila,Fila Red/White-Fila Navy,in_stock
fila-d-formation-white,Product,Fila D-Formation White,65.00,1CM00489-100,https://images.stockx.com/images/Fila-D-Formation-White.png?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1626900695,,Fila,White/Fila Navy-Fila Red,in_stock
fila-original-fitness-salvin-shoes-90th-anniversar,Product,Fila Original Fitness Salvin Shoes 90th Anniversary,90.00,1FM00069-143,https://images.stockx.com/images/Fila-Original-Fitness-Salvin-Shoes-90th-Anniversary.png?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1626900784,,Fila,White/Sodalite Blue-Fern Green,in_stock
fila-t-1-mid-pink-dolphin-ghost-black,Product,Fila T-1 Mid Pink Dolphin Ghost Black,90.00,1TM00018-965,https://images.stockx.com/images/Fila-T-1-Mid-Pink-Dolphin-Ghost-Black.png?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1626900716,,Fila,Black/French Blue-Shell Pink,in_stock
fila-96-grant-hill-2-kinetics-metallic-gold,Product,Fila 96 Grant Hill 2 Kinetics Metallic Gold,125.00,FHE108,https://images.stockx.com/images/Fila-96-Grant-Hill-2-Kinetics-Metallic-Gold.png?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1626900447,,Fila,Metallic Gold/Fila Navy,in_stock
fila-f-13-shoe-city-puzzle-piece,Product,Fila F-13 Shoe City Puzzle Piece,80.00,1VF80173-147,https://images.stockx.com/images/Fila-F-13-Shoe-City-Puzzle-Piece.png?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1626900465,,Fila,White/Light It Up Blue,in_stock
fila-original-tennis-2.0-bnp-paribas-open,Product,Fila Original Tennis 2.0 BNP Paribas Open,80.00,1VT13070-426,https://images.stockx.com/images/Fila-Original-Tennis-2-BNP-Paribas-Open.png?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1626900737,,Fila,Fila Navy/White-Atomic Blue,in_stock
fila-t-1-mid-cement-gum,Product,Fila T-1 Mid Cement Gum,95.00,1VT13056-063,https://images.stockx.com/images/Fila-T-1-Mid-Cement-Gum.png?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1626900676,,Fila,High Rise Grey/Pewter-White,in_stock
fila-original-fitness-embossed-logo-white-navy-red,Product,Fila Original Fitness Embossed Logo White Navy Red,60.00,1FM00128-125,https://images.stockx.com/images/Fila-Original-Fitness-Embossed-Logo-White-Navy-Red.png?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1626900755,,Fila,White/Fila Navy-Fila Red,in_stock
fila-overpass-2.0-fusion-barcode,Product,Fila Overpass 2.0 Fusion Barcode,80.00,1VR12040-013,https://images.stockx.com/images/Fila-Overpass-2-Fusion-Barcode.png?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1626900818,,Fila,Black/White-White,in_stock
fila-original-fitness-ghostbusters,Product,Fila Original Fitness Ghostbusters,85.00,1VF80124-715,https://images.stockx.com/images/Fila-Original-Fitness-Ghostbusters.png?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1626900612,,Fila,Fila Cream/Black-Fila Red,in_stock
fila-cage-shoe-city-puzzle-piece,Product,Fila Cage Shoe City Puzzle Piece,90.00,1VB90157-400,https://images.stockx.com/images/Fila-Cage-Shoe-City-Puzzle-Piece.png?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1626900697,,Fila,Light It Up Blue/Light It Up Blue,in_stock
fila-spaghetti-knit-white-green-red,Product,Fila Spaghetti Knit White Green Red,110.00,1BM00057-124,https://images.stockx.com/images/Fila-Spaghetti-Knit-White-Green-Red.png?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1626900752,,Fila,White/Sycamore-Brick Red,in_stock
fila-original-fitness-dgk-off-white,Product,Fila Original Fitness DGK Off White,80.00,1VF80100-420,https://images.stockx.com/images/Fila-Original-Fitness-DGK-Off-White.png?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1626900666,,Fila,Off White/Navy-Red,in_stock
fila-original-fitness-dgk-black,Product,Fila Original Fitness DGK Black,80.00,1VF80100-027,https://images.stockx.com/images/Fila-Original-Fitness-DGK-Black.png?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1626900623,,Fila,Black/Gum,in_stock
fila-spaghetti-tradition,Product,Fila Spaghetti Tradition,90.00,1VB90045-127,https://images.stockx.com/images/Fila-Spaghetti-Tradition.png?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1627414935,,Fila,White/Fila Navy-Fila Red,in_stock
fila-96-grant-hill-2-og-(2013),Product,Fila 96 Grant Hill 2 OG (2013),90.00,1VB90031-166,https://images.stockx.com/images/Fila-96-Grant-Hill-2-OG-2013-Product.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1649685082,,Fila,White/Peacoat-Chinese Red,in_stock
fila-fx-100-tmnt,Product,Fila FX-100 TMNT,100.00,1VB90029-342,https://images.stockx.com/images/Fila-FX-100-TMNT.png?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1626900696,,Fila,Dufflebag/Gum-Treksea,in_stock
ray-tracer-evo-2-'black-sharp-green',Product,Ray Tracer Evo 2 'Black Sharp Green',85.00,1RM01978-041,https://image.goat.com/attachments/product_template_pictures/images/090/466/116/original/1RM01978_041.png.png,,Fila,Black/Sharp Green/Ecru,in_stock
fila-disruptor-2-white-(gs),Product,Fila Disruptor 2 White (GS),55.00,FW02945-111,https://image.goat.com/attachments/product_template_pictures/images/066/344/596/original/440020_00.png.png,,Fila,White/Navy/Red,in_stock
gucci-screener-art-deco-gg-(women's),Product,Gucci Screener Art Deco GG (Women's),1590.00,570903-0YI20-9582,https://images.stockx.com/images/Gucci-Screener-Art-Deco-GG-W-Product.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1644205285,,Gucci,Off White,in_stock
palace-x-gucci-gg-p-supreme-sneaker-beige,Product,Palace x Gucci GG-P Supreme Sneaker Beige,1100.00,727939-FAA0L-9765,https://images.stockx.com/images/Palace-x-Gucci-GG-P-Supreme-Beige.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1666387508,,Gucci,Beige,in_stock
palace-x-gucci-gg-p-supreme-sneaker-white,Product,Palace x Gucci GG-P Supreme Sneaker White,1100.00,727931-AABAV-9066,https://images.stockx.com/images/Palace-x-Gucci-Leather-Ivory.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1666387573,,Gucci,White,in_stock
adidas-x-gucci-gazelle-pink-(women's),Product,adidas x Gucci Gazelle Pink (Women's),850.00,707864-9STU0-5960/HQ7084,https://images.stockx.com/images/adidas-x-Gucci-Gazelle-Pink-Product.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1686309727,,Gucci,Pink/Black/Green,in_stock
adidas-x-gucci-gazelle-'green-suede',Product,Adidas x Gucci Gazelle 'Green Suede',850.00,707848-9STU0-3170,https://image.goat.com/attachments/product_template_pictures/images/080/759/187/original/941776_00.png.png,,Gucci,Green,in_stock
adidas-x-gucci-gazelle-'light-blue-suede',Product,Adidas x Gucci Gazelle 'Light Blue Suede',850.00,707848-9STU0-4860,https://image.goat.com/attachments/product_template_pictures/images/084/368/733/original/941778_00.png.png,,Gucci,Light Blue,in_stock
adidas-x-gucci-wmns-gg-platform-sandal-'red-cotton,Product,Adidas x Gucci Wmns GG Platform Sandal 'Red Cotton Sponge',620.00,702398-UU010-6560,https://image.goat.com/attachments/product_template_pictures/images/072/348/060/original/702398_UU010_6560.png.png,,Gucci,Red,in_stock
adidas-x-gucci-gazelle-multicolor-(women's),Product,adidas x Gucci Gazelle Multicolor (Women's),850.00,707867U7R103660,https://images.stockx.com/images/adidas-x-Gucci-Gazelle-Multicolor-W-Product.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1684997619,,Gucci,Blue/Green/Pink/Red,in_stock
adidas-x-gucci-gazelle-white,Product,adidas x Gucci Gazelle White,850.00,707847UTT109060-/-HQ8849,https://images.stockx.com/images/adidas-x-Gucci-Gazelle-White-Product.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1655882311,,Gucci,White/Navy/Red,in_stock
adidas-x-gucci-gg-platform-sandal-yellow,Product,adidas x Gucci GG Platform Sandal Yellow,620.00,702412UU0107171,https://images.stockx.com/images/adidas-x-Gucci-GG-Platform-Sandal-Yellow.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1654604440,,Gucci,Yellow/White,in_stock
adidas-x-gucci-gg-platform-sandal-green,Product,adidas x Gucci GG Platform Sandal Green,620.00,702412UU0103171,https://images.stockx.com/images/adidas-x-Gucci-GG-Platform-Sandal-Green.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1654604440,,Gucci,Green/White,in_stock
adidas-x-gucci-trefoil-slipper-(w),Product,adidas x Gucci Trefoil Slipper (W),890.00,702211DE8X07660,https://images.stockx.com/images/adidas-x-Gucci-Trefoil-Slipper-W.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1654604446,,Gucci,Yellow/White,in_stock
adidas-x-gucci-gazelle-white-1,Product,adidas x Gucci Gazelle White,850.00,707847UTT109060,https://images.stockx.com/images/adidas-x-Gucci-Gazelle-White-Product.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1655882311,,Gucci,White/Navy/Red,in_stock
adidas-x-gucci-gazelle-red,Product,adidas x Gucci Gazelle Red,850.00,7078489STU06360,https://images.stockx.com/images/adidas-x-Gucci-Gazelle-Red-Product.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1669965249,,Gucci,Red/White,in_stock
adidas-x-gucci-gazelle-blue,Product,adidas x Gucci Gazelle Blue,850.00,7078489STU04860,https://images.stockx.com/images/adidas-x-Gucci-Gazelle-Blue-Product.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1659678426,,Gucci,Blue/Yellow/Red,in_stock
adidas-x-gucci-gazelle-green,Product,adidas x Gucci Gazelle Green,850.00,7078489STU03170,https://images.stockx.com/images/adidas-x-Gucci-Gazelle-Green-Product.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1675516168,,Gucci,Green/White,in_stock
gucci-ace-fur,Product,Gucci Ace Fur,770.00,496093-0FI50,https://images.stockx.com/images/Gucci-Ace-Fur.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1610082374,,Gucci,White,in_stock
gucci-x-balenciaga-the-hacker-project-triple--2,Product,Gucci x Balenciaga The Hacker Project Triple S Beige,1290.00,681066ULZ10-9795,https://images.stockx.com/images/Gucci-x-Balenciaga-Triple-S-The-Hacker-Project-Beige-Product.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1641483309,,Gucci,Beige/Ebony,in_stock
gucci-x-balenciaga-the-hacker-project-triple-s-bei,Product,Gucci x Balenciaga The Hacker Project Triple S Beige (Women's),1290.00,677192ULZ10-9795,https://images.stockx.com/images/Gucci-x-Balenciaga-Triple-S-The-Hacker-Project-Beige-W-Product.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1638468120,,Gucci,Beige/Ebony,in_stock
gucci-x-balenciaga-the-hacker-project-triple--1,Product,Gucci x Balenciaga The Hacker Project Triple S Beige Green Yellow (Women's),1290.00,677193UMO2-09766,https://images.stockx.com/images/Gucci-x-Balenciaga-Triple-S-The-Hacker-Project-Beige-Green-Yellow-W.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1637096132,,Gucci,Beige/Ebony/Blue/Yellow,in_stock
gucci-x-balenciaga-the-hacker-project-triple--3,Product,Gucci x Balenciaga The Hacker Project Triple S Beige Green Yellow,1290.00,681067UMO20-9766,https://images.stockx.com/images/Gucci-x-Balenciaga-Triple-S-The-Hacker-Project-Beige-Green-Yellow-Product.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1667200526,,Gucci,Beige/Ebony/Blue/Yellow,in_stock
gucci-bambi-web-silver,Product,Gucci Bambi Web Silver,730.00,414684-KW040-8162,https://images.stockx.com/images/Gucci-Bambi-Web-Silver-Product.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1620333212,,Gucci,Silver,in_stock
gucci-gg-canvas-slide-green-monogram,Product,Gucci GG Canvas Slide Green Monogram,390.00,663660-9SFV0-3360,https://images.stockx.com/images/Gucci-GG-Canvas-Slide-Green-Monogram.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1663161914,,Gucci,Green/Navy,in_stock
gucci-flashtrek-black-spike,Product,Gucci Flashtrek Black Spike,2119.00,5766269Y070,https://images.stockx.com/images/Gucci-Flashtrek-Black-Spike-Product.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1674198596,,Gucci,Black,in_stock
gucci-ace-supreme-bees,Product,Gucci Ace Supreme Bees,650.00,548950-9N020-8465-/-‎548950-9N050-8465,https://images.stockx.com/images/Gucci-Ace-Supreme-Bees-Product.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1607055147,,Gucci,Beige,in_stock
gucci-ace-bee-(women's),Product,Gucci Ace Bee (Women's),650.00,431942-A38G0-9064/‎431942-02JP0-9064,https://images.stockx.com/images/Gucci-Ace-Bee-W-Product.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1683746943,,Gucci,White,in_stock
gucci-ace-gg-supreme-red,Product,Gucci Ace GG Supreme Red,630.00,429445-96G50-9767/429445-K2LH0-9767,https://images.stockx.com/images/Gucci-Ace-GG-Supreme-Red.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1613597498,,Gucci,Beige,in_stock
gucci-rython-web-print,Product,Gucci Rython Web Print,906.00,523535DRW00,https://images.stockx.com/images/Gucci-Rython-Web-Print-Product.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1685114984,,Gucci,Black,in_stock
gucci-rhyton-la-angels,Product,Gucci Rhyton LA Angels,890.00,548637-DRW00,https://images.stockx.com/images/Gucci-Rhyton-LA-Angels.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1617290833,,Gucci,Black/Red,in_stock
gucci-ace-gg-motif,Product,Gucci Ace GG Motif,830.00,4970940-G250-9085,https://images.stockx.com/images/Gucci-Ace-GG-Motif-Product.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1616700631,,Gucci,White/Red,in_stock
gucci-g-rhombus-slip-on-white,Product,Gucci G Rhombus Slip-On White,630.00,5988680R0B09062,https://images.stockx.com/images/Gucci-G-Rhombus-Slip-On-White.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1637597233,,Gucci,White,in_stock
gucci-slide-interlocking-g-leather-blue,Product,Gucci Slide Interlocking G Leather Blue,390.00,644756-0R0F0-4361,https://images.stockx.com/images/Gucci-Slide-Interlocking-G-Leather-Blue.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1612377052,,Gucci,Blue/Orange,in_stock
gucci-nero-washed-denim-high-top-'light-blue',Product,Gucci Nero Washed Denim High Top 'Light Blue',795.00,371686-KRQ20-4381,https://image.goat.com/attachments/product_template_pictures/images/015/695/606/original/371686_KRQ20_4381.png.png,,Gucci,Light Blue,in_stock
gucci-rython-bananya-(women's),Product,Gucci Rython Bananya (Women's),890.00,659408-2SH00-9522,https://images.stockx.com/images/Gucci-Rython-Bananya-W.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1621963213,,Gucci,Ivory/Multi,in_stock
gucci-slide-interlocking-g-wool-black-(w),Product,Gucci Slide Interlocking G Wool Black (W),980.00,646225-D0L00-1046,https://images.stockx.com/images/Gucci-Slide-Interlocking-G-Wool-Black-W.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1612377036,,Gucci,Black/Ivory,in_stock
gucci-ace-high-top-gg-black,Product,Gucci Ace High-Top GG Black,690.00,625672-1XG10-1070,https://images.stockx.com/images/Gucci-Ace-High-Top-GG-Black.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1612377026,,Gucci,Black/Grey,in_stock
gucci-ace-wool-(women's),Product,Gucci Ace Wool (Women's),830.00,498199-0F150-9096,https://images.stockx.com/images/Gucci-Ace-Wool-W.png?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1607642924,,Gucci,White,in_stock
gucci-ace-gg-silver,Product,Gucci Ace GG Silver,830.00,54893803J001905,https://images.stockx.com/images/Gucci-Ace-GG-Silver-Product.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1615913930,,Gucci,Silver,in_stock
gucci-rython-la-angels,Product,Gucci Rython LA Angels,890.00,548637DRW001000,https://images.stockx.com/images/Gucci-Rython-LA-Angels.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1607059473,,Gucci,Black,in_stock
gucci-ultrapace-snakeskin,Product,Gucci Ultrapace Snakeskin,985.00,5923451LH109575,https://images.stockx.com/images/Gucci-Ultrapace-Snakeskin.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1621963231,,Gucci,Brown/Yellow/Orange,in_stock
gucci-ace-'loved',Product,Gucci Ace 'Loved',790.00,548758-A38V0-9062,https://image.goat.com/attachments/product_template_pictures/images/023/842/365/original/548758_A38V0_9062.png.png,,Gucci,White/Blue,in_stock
gucci-rhyton-sega,Product,Gucci Rhyton SEGA,950.00,523609-DRW00,https://images.stockx.com/images/Gucci-Rhyton-SEGA-Product.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1642058462,,Gucci,Black/Red,in_stock
gucci-common-gg-supreme-navy,Product,Gucci Common GG Supreme Navy,550.00,433716-A9LN0-4069,https://images.stockx.com/images/Gucci-Common-GG-Supreme-Navy-Product.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1612905229,,Gucci,Navy,in_stock
gucci-princetown-slipper-jumbo-gg-camel-ebony-(w),Product,Gucci Princetown Slipper Jumbo GG Camel Ebony (W),850.00,475094-UKO60-2588,https://images.stockx.com/images/Gucci-Princetown-Slipper-Jumbo-GG-Camel-Ebony-W.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1656003389,,Gucci,Jumbo GG/Camel/Ebony,in_stock
gucci-ace-blue,Product,Gucci Ace Blue,590.00,386750-A38D0-9072,https://images.stockx.com/images/Gucci-Ace-Blue.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1619737476,,Gucci,White,in_stock
gucci-ace-panther,Product,Gucci Ace Panther,670.00,457131-A38G0-9064,https://image.goat.com/attachments/product_template_pictures/images/007/963/729/original/457131_A38G0_9064.png.png,The ‘Panther’ edition of Gucci’s classic low-top Ace sneaker is adorned with an iconic embroidered black panther appliqué. The premium white leather upper features green snake detailing at the heel and a full-length textured rubber outsole.,Gucci,White,in_stock
gucci-ace-gg-supreme-bees-(women's),Product,Gucci Ace GG Supreme Bees (Women's),650.00,550051-9N020-8465-/-550051-9N050-8465,https://images.stockx.com/images/Gucci-Ace-GG-Supreme-Bees-W.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1607643193,,Gucci,Brown,in_stock
gucci-flashtrek-sega-green-removable-crystal,Product,Gucci Flashtrek SEGA Green Removable Crystal,1590.00,536532-GGZ30-1261,https://images.stockx.com/images/Gucci-Flashtrek-SEGA-Green-Removable-Crystal-Product.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1613583872,,Gucci,Green,in_stock
"""gucci-""""original-gucci""""-slide-white-green-red-(k",Product,"""Gucci """"Original Gucci"""" Slide White Green Red (Kids)""",335.00,647084-DIR00-9014,https://images.stockx.com/images/Gucci-Original-Gucci-Slide-White-Green-Red-Kids.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1652305446,,Gucci,White/Green/Red,in_stock
gucci-persuit-slides-navy-black,Product,Gucci Persuit Slides Navy Black,290.00,548703-JDB00,https://images.stockx.com/images/Gucci-Persuit-Slides-Navy-Black.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1614567458,,Gucci,Black/Blue/Yellow,in_stock
gucci-ace-metallic,Product,Gucci Ace Metallic,670.00,‎452502-DOP50-9076,https://image.goat.com/placeholders/product_templates/original/missing.png,,Gucci,White Leather,in_stock
gucci-kitty-logo-slides-black-(w),Product,Gucci Kitty Logo Slides Black (W),430.00,659947DIR00,https://images.stockx.com/images/Gucci-Kitty-Logo-Slides-Black-W.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1638839648,,Gucci,Black/White,in_stock
gucci-ace-gg-embossed-cream-(women's),Product,Gucci Ace GG Embossed Cream (Women's),680.00,660135-1XK10-9022,https://images.stockx.com/images/Gucci-Ace-GG-Embossed-Cream-W.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1621963204,,Gucci,Cream,in_stock
