handleId,fieldType,Name,Price,SKU,Image,Description,InStock
jordan-4-retro-se-craft-photon-dust-(gs)-DV2262-021,Product,Jordan 4 Retro SE Craft Photon Dust (GS),150.00,DV2262-021,https://image.goat.com/attachments/product_template_pictures/images/083/862/043/original/1103562_00.png.png,"Made for big kids, the Air Jordan 4 Retro SE GS ‘Craft’ brings neutral tones and an elevated build to Tinker Hatfield’s original 1989 design. A subtle pale grey finish is executed on the leather upper, bolstered with a forefoot overlay in color-matched shaggy suede. Contrasting Pale Vanilla accents settle on the shoe’s molded eyelets, as well as Jumpman branding hits on the tongue tag and heel tab. In lieu of traditional netting, suede quarter panels are embellished with grid-embossed detailing. An exposed Air-sole unit enhances the white foam midsole, supported underfoot by a two-tone herringbone-traction rubber outsole.",in_stock
jordan-5-retro-aqua-DD0587-047,Product,Jordan 5 Retro Aqua,200.00,DD0587-047,https://image.goat.com/attachments/product_template_pictures/images/082/205/532/original/DD0587_047.png.png,"The Air Jordan 5 Retro ‘Aqua’ showcases a distinctive color scheme that recalls an AJ5 PE made for Chris Paul during his time with the New Orleans Hornets. The legacy silhouette makes use of a black nubuck upper with translucent quarter-panel netting for improved breathability. A bright teal Jumpman decorates the back heel and silver reflective tongue. Anchoring the sneaker is a black polyurethane midsole, featuring speckled yellow shark-tooth detailing and visible Air-sole cushioning in the heel. Finished in a vibrant turquoise hue, a translucent rubber outsole yields durable traction.",in_stock
jordan-1-retro-low-og-sp-travis-scott-black-phanto-DM7866-001,Product,Jordan 1 Retro Low OG SP Travis Scott Black Phantom,150.00,DM7866-001,https://image.goat.com/attachments/product_template_pictures/images/080/011/981/original/1006990_00.png.png,"The Travis Scott x Air Jordan 1 Retro Low OG SP ‘Black Phantom’ continues the Houston rapper’s remixed series centered around Michael Jordan’s debut signature shoe. This pair sports a black nubuck upper with tonal suede overlays and contrast white stitching throughout. Scott’s signature reverse Swoosh decorates the lateral side, while the opposite side features a traditional Swoosh accompanied by Cactus Jack branding. Mismatched heel tabs display a retro Wings logo on the right shoe and an embroidered bee motif on the left. The low-top is mounted on a black rubber cupsole with stitched sidewall construction and encapsulated Air-sole cushioning.",in_stock
jordan-11-retro-cherry-(2022)-CT8012-116,Product,Jordan 11 Retro Cherry (2022),225.00,CT8012-116,https://image.goat.com/attachments/product_template_pictures/images/081/526/420/original/920713_00.png.png,"The Air Jordan 11 Retro ‘Cherry’ showcases familiar two-tone color blocking that recalls the low-top AJ11 ‘Varsity Red’ from 2001. The upper is crafted from white ballistic mesh with tonal webbing eyelets and a shiny patent leather mudguard in a bold scarlet hue. Matching red accents land on the interior collar and an embroidered Jumpman on the white leather heel overlay. Lightweight cushioning arrives via a plush Phylon midsole, supported underfoot by a carbon fiber spring plate and a translucent rubber outsole.",in_stock
jordan-5-retro-dj-khaled-we-the-best-crimson-bliss-DV4983-641,Product,Jordan 5 Retro DJ Khaled We The Best Crimson Bliss (GS),160.00,DV4983-641,https://image.goat.com/attachments/product_template_pictures/images/081/145/109/original/1082750_00.png.png,"Made for big kids, the DJ Khaled x Air Jordan 5 Retro GS ‘Crimson Bliss’ is taken from the ‘We The Best’ collection, comprising vibrant colorways of the classic silhouette that was introduced to the world by Mars Blackmon. A radiant pink hue is executed on the leather upper, equipped with quarter panel netting, a slimmed-down collar, and a quilted blue liner for a luxurious touch. An embroidered Jumpman logo adorns a reflective silver tongue, while the heel overlay features mismatched Nike Air and ‘We The Best’ branding. Speckled shark-tooth detailing enlivens the off-white foam midsole, fitted with visible Air-sole cushioning and supported by a translucent rubber outsole.",in_stock
jordan-6-retro-chrome-metallic-silver-DX2836-001,Product,Jordan 6 Retro Chrome Metallic Silver,200.00,DX2836-001,https://image.goat.com/attachments/product_template_pictures/images/079/877/406/original/931196_00.png.png,"The Air Jordan 6 Retro ‘Chrome’ showcases a familiar design previously seen on the ‘Chrome’ Air Jordan 6 Low from 2015. The upper is crafted from solid black nubuck with silver Jumpman branding on the lace guard. Standard AJ6 details remain intact, including a windowed tongue, lace locks, and a spoiler-like heel tag. The mid-top is mounted on a black polyurethane midsole, accented with metallic silver detailing and supported by a translucent rubber outsole.",in_stock
jordan-4-retro-a-ma-maniére-violet-ore-DV6773-220,Product,Jordan 4 Retro A Ma Maniére Violet Ore,225.00,DV6773-220,https://image.goat.com/attachments/product_template_pictures/images/081/581/385/original/1015173_00.png.png,"The A Ma Maniére x Air Jordan 4 Retro ‘Violet Ore’ delivers an elevated take on the legacy silhouette. The Atlanta-based retailer dresses the mid-top in a muted purple nubuck upper, accented with tonal quarter panel netting and a decorative chrome rivet embedded in the lateral collar. Woven Flight tongue tags display mismatched Jumpman and A Ma Maniére branding, while molded black heel tabs feature a raised Nike Air logo. Inscribed across the interior side of each heel tab is the phrase ‘It’s not about the shoes … it’s about where you’re going.’ Quilted textile lines the collar and insole for a comfortable fit. The sneaker rides on a cream-colored polyurethane midsole with visible Air-sole cushioning in the heel.",in_stock
jordan-1-retro-high-og-chicago-lost-and-found-DZ5485-612,Product,Jordan 1 Retro High OG Chicago Lost and Found,180.00,DZ5485-612,https://image.goat.com/attachments/product_template_pictures/images/080/963/035/original/920714_00.png.png,"The Air Jordan 1 Retro High OG ‘Chicago Lost &amp; Found’ brings back the iconic silhouette that started it all. Featuring the high-cut shape of the original 1985 release, the leather upper combines a white base with a black signature Swoosh and scarlet overlays at the forefoot and heel. Cracked black leather appears on the padded collar, while a vintage pre-yellowed finish is applied to the white rubber midsole. The vintage ‘80s aesthetic extends to the special packaging, highlighted by a damaged box plastered with sale stickers and topped with a mismatched replacement lid. An accompanying sales invoice is emblematic of a time when the Air Jordan 1 lingered on the shelves of mom and pop stores, eventually making their way into the hands of lucky customers at a steep discount.  Limited-edition poster included with all orders, while supplies last.",in_stock
jordan-1-retro-high-og-chicago-lost-and-found-(ps)-FD1412-612,Product,Jordan 1 Retro High OG Chicago Lost and Found (PS),85.00,FD1412-612,https://image.goat.com/attachments/product_template_pictures/images/080/963/047/original/1078794_00.png.png,"Offered in preschool sizing, the Air Jordan 1 Retro High OG PS ‘Chicago Lost &amp; Found’ showcases a vintage aesthetic that simulates the look of an original 1985 AJ1, recovered from a forgotten corner of a mom and pop store’s dusty stockroom. Cracked white leather is utilized on the upper, contrasted by crimson overlays and a slightly larger black Swoosh. Cracked black leather appears on the padded high-cut collar, while breathable nylon is utilized on the tongue. The latter is embellished with a red woven Nike tag. Underpinning the sneaker is a durable cupsole, featuring aged white sidewalls and a crimson rubber outsole.",in_stock
jordan-12-retro-a-ma-maniére-black-DV6989-001,Product,Jordan 12 Retro A Ma Maniére Black,225.00,DV6989-001,https://image.goat.com/attachments/product_template_pictures/images/086/045/481/original/1006977_00.png.png,"The A Ma Maniére x Wmns Air Jordan 12 Retro SP ‘Black’ brings a premium build to one of the most performance driven models in Jordan Brand’s heritage lineup. Waxed rope laces secure the black nubuck upper, accented with radiating stitched lines and bolstered with shaggy suede overlays in a rich burgundy hue. Mismatched branding decorates each tongue, highlighted by a molded Jumpman on the right shoe and A Ma Maniére’s ‘A’ logo on the left. Similar to the Atlanta retailer’s previous Jordan collaborations, quilted textile lines the interior for an elevated look and feel. Underfoot, a dark maroon rubber outsole is equipped with an exposed carbon fiber spring plate and herringbone traction pods in a crisp white finish.",in_stock
jordan-1-retro-low-og-zion-williamson-voodoo-DZ7292-200,Product,Jordan 1 Retro Low OG Zion Williamson Voodoo,170.00,DZ7292-200,https://image.goat.com/attachments/product_template_pictures/images/080/567/629/original/994563_00.png.png,"The Zion Williamson x Air Jordan 1 Retro Low OG ‘Voodoo’ shares a New Orleans-inspired theme with a companion Zion 2 colorway from June 2022. Braided rope laces secure the upper, featuring beige suede quarter panels and a brown suede toe box. Burlap-like overlays feature raw edges and mismatched color blocking in light brown, Oil Green and Fossil. In addition to exposed deco stitching, unique accents include an inverted mini-Swoosh on the forefoot and an embroidered voodoo-doll graphic on the lateral heel. An upside-down Wings logo is stamped on the brown suede heel tab, which lifts up to reveal mismatched ‘Voodoo’ and ‘Zion’ graphics on the interior side.",in_stock
jordan-7-retro--trophy-room-new-sheriff-in-town-DM1195-474,Product,Jordan 7 Retro  Trophy Room New Sheriff in Town,225.00,DM1195-474,https://image.goat.com/attachments/product_template_pictures/images/080/579/187/original/1044700_00.png.png,"The Trophy Room x Air Jordan 7 Retro ‘New Sheriff in Town’ celebrates the championship silhouette’s 30th anniversary with a collaboration inspired by the ’92 Barcelona Games. The patriotic design nods to the original ‘Olympic’ Air Jordan 7, while the shoe’s moniker echoes a playfully taunting one-liner that Michael Jordan leveled at Magic Johnson and Larry Bird after an infamous Dream Team scrimmage. The suede upper features a crimson base with ivory overlays, a navy neoprene tongue, and multicolor heel tabs that reference the Olympic rings. Gilded accents — highlighted by a molded Jumpman and mismatched heel badges that display the Trophy Room logo with MJ’s Olympic jersey number — symbolize the Dream Team’s gold medal run. Additional special features include His Airness’ signature etched on the lateral heel and ‘New Sheriff in Town’ embroidered on the interior tongue.",in_stock
jordan-4-retro-midnight-navy-(gs)-408452-140,Product,Jordan 4 Retro Midnight Navy (GS),160.00,408452-140,https://image.goat.com/attachments/product_template_pictures/images/080/197/233/original/1069060_00.png.png,"Offered in big kid sizing, the Air Jordan 4 Retro GS ‘Midnight Navy’ features the heritage details that allowed the original 1989 design to soar. The legacy silhouette dons a white tumbled leather upper, accented with molded navy eyelets and a Jumpman-branded heel tab in a speckled grey finish. Matching grey wings provide structural support, while quarter panel netting delivers improved breathability. Atop the tongue, a woven Jumpman tag is captioned with a Flight logo in Fire Red. Lightweight cushioning arrives via a polyurethane midsole with a visible Air-sole unit nestled in the heel.",in_stock
jordan-4-retro-midnight-navy-DH6927-140,Product,Jordan 4 Retro Midnight Navy,210.00,DH6927-140,https://image.goat.com/attachments/product_template_pictures/images/078/713/580/original/946189_00.png.png,"The Air Jordan 4 Retro ‘Midnight Navy’ dresses the legacy silhouette in the same color blocking used on the OG ‘Fire Red’ colorway. The upper is constructed from white leather with black support wings, a matching black heel tab with embossed Jumpman branding, and navy molded eyelets. A second Jumpman icon adorns the woven tongue tag in crimson. The sneaker rides on a two-tone polyurethane midsole, featuring encapsulated Air in the forefoot and a visible unit in the heel.",in_stock
jordan-1-retro-high-og-starfish-(women's)-DO9369-101,Product,Jordan 1 Retro High OG Starfish (Women's),180.00,DO9369-101,https://image.goat.com/attachments/product_template_pictures/images/076/974/579/original/939977_00.png.png,"The women’s Air Jordan 1 High OG ‘Starfish’ brings back the signature hue unfailingly tied to the ‘Shattered Backboard’ colorway from 2015. The all-leather upper features a white base, contrasting orange overlays, and a high-cut collar in chocolate brown. A woven Nike Air tag embellishes a lightly padded nylon tongue in a vintage off-white finish. The aged aesthetic is repeated on the rubber midsole, fitted with an encapsulated Air-sole unit in the heel and supported underfoot by an orange rubber outsole.",in_stock
jordan-4-retro-canyon-purple-(women's)-AQ9129-500,Product,Jordan 4 Retro Canyon Purple (Women's),200.00,AQ9129-500,https://image.goat.com/attachments/product_template_pictures/images/077/642/835/original/944673_00.png.png,"The women’s Air Jordan 4 Retro ‘Canyon Purple’ treats Tinker Hatfield’s 1989 design to a comprehensive makeover. Replacing the shoe’s traditional leather or nubuck build, the upper is crafted from shaggy suede in a vibrant purple finish. Lime green accents land on the speckled eyelets and midsole, while the signature Jumpman logo graces the woven tongue tag in Safety Orange. The bright hues are offset by contrasting hits of black on the molded wings, Jumpman-embossed heel tab, and herringbone-traction rubber outsole.",in_stock
jordan-4-retro-se-black-canvas-DH7138-006,Product,Jordan 4 Retro SE Black Canvas,210.00,DH7138-006,https://image.goat.com/attachments/product_template_pictures/images/079/407/687/original/933532_00.png.png,"The Air Jordan 4 Retro SE ‘Black Canvas’ features a neutral color scheme that calls to mind Eminem’s extremely rare Carhartt x Air Jordan 4. The mid-top carries a black canvas upper with a tonal suede forefoot overlay and grey molded eyelets. A matching grey Jumpman decorates the back heel and woven tongue tag, the latter accented with a crimson Flight logo for a sharp burst of contrasting color. The sneaker rides on a two-tone polyurethane midsole with visible Air-sole cushioning in the heel.",in_stock
jordan-4-retro-black-canvas-(gs)-DV0553-006,Product,Jordan 4 Retro Black Canvas (GS),160.00,DV0553-006,https://image.goat.com/attachments/product_template_pictures/images/077/966/898/original/1031852_00.png.png,"Crafted for big kids, the Air Jordan 4 Retro SE GS ‘Black Canvas’ transforms the legacy silhouette with a revamped build. In lieu of a traditional leather or nubuck build, the upper is draped in black canvas with a tonal suede forefoot overlay and ventilated netting on the quarter panel. The monochrome finish is disrupted by light grey molded eyelets and a matching Jumpman logo on the heel tab. Atop the tongue, a woven Jumpman tag is captioned with ‘Flight’ branding in crimson script. Visible Air-sole cushioning enhances a polyurethane midsole, supported by a herringbone-traction rubber outsole.",in_stock
jordan-2-retro-j-balvin-DQ7691-419,Product,Jordan 2 Retro J Balvin,300.00,DQ7691-419,https://image.goat.com/attachments/product_template_pictures/images/074/369/328/original/949375_00.png.png,"The J Balvin x Air Jordan 2 Retro delivers the Colombian reggaeton singer’s whimsical take on the legacy silhouette, featuring a powder blue ripstop upper with contrast multicolor stitching. A glow-in-the-dark Wings logo adorns the tongue, while an all-over graphic depicting cloudy blue skies decorates the interior lining and heel overlay. The latter is further accented with J Balvin’s signature smiley face graphic. Lightweight cushioning arrives via a crisp white polyurethane midsole, fitted with encapsulated Air-sole cushioning and supported by a translucent rubber outsole.",in_stock
jordan-3-retro-fire-red-(2022)-DN3707-160,Product,Jordan 3 Retro Fire Red (2022),210.00,DN3707-160,https://image.goat.com/attachments/product_template_pictures/images/075/209/345/original/942086_00.png.png,"The 2022 edition of the Air Jordan 3 Retro ‘Fire Red’ brings back an OG colorway of the first Air Jordan model designed by Tinker Hatfield. Originally released in 1988, the sneaker carries a white leather upper with dark grey elephant-print overlays at the forefoot and heel. Contrasting crimson accents settle on the perforated leather collar, molded eyelets, and polyurethane midsole, featuring a visible Air-sole unit nestled in the heel. Matching hits of Fire Red distinguish the sneaker’s branding elements, including a Jumpman logo embroidered on the tongue and ‘Nike Air’ embossed on the heel.",in_stock
jordan-1-mid-sneaker-school-game-winner-(gs)-DR6492-100,Product,Jordan 1 Mid Sneaker School Game Winner (GS),120.00,DR6492-100,https://image.goat.com/attachments/product_template_pictures/images/077/813/831/original/1030731_00.png.png,"Built for big kids, the Air Jordan 1 Mid GS ‘Game Winner’ spotlights Michael Jordan’s standout achievement before he went pro. In a nod to the athlete’s alma mater, the mid-top carries a leather upper in white and University Blue. The translucent Jumpman tongue tag resembles a basketball backboard, while a netting-like overlay atop the tongue continues the playful hoops theme. The sneaker’s lateral side displays black and white graphics that depict MJ scoring the winning shot of the 1982 NCAA Championship, while his UNC coach Dean Smith looks on from the sidelines.",in_stock
jordan-1-low-triple-white-(2022)-553558-136,Product,Jordan 1 Low Triple White (2022),110.00,553558-136,https://image.goat.com/attachments/product_template_pictures/images/077/917/538/original/1031874_00.png.png,"The 2022 edition of the Air Jordan 1 Low ‘Triple White’ brings a blank-slate aesthetic to a streamlined silhouette modeled after the 1985 original. A pristine white finish is applied to the leather upper, yielding a versatile and highly adaptive design. Tonal branding elements include an embroidered Jumpman on the tongue and a stitched Wings logo on the back heel. The sneaker is mounted on a traditional white rubber cupsole, featuring an Air-sole heel unit encapsulated in lightweight polyurethane.",in_stock
jordan-3-retro-desert-elephant-CT8532-008,Product,Jordan 3 Retro Desert Elephant,200.00,CT8532-008,https://image.goat.com/attachments/product_template_pictures/images/073/839/641/original/895935_00.png.png,"The Air Jordan 3 Retro ‘Desert Elephant’ showcases materials and color blocking that stay true to the iconic silhouette’s original 1988 release. The upper is constructed from black tumbled leather with signature elephant-print overlays in a light tan finish. The neutral hue is repeated on the collar, eyestay, and tongue, the latter accented with a crimson Jumpman logo. Supporting the mid-top is a white polyurethane midsole with a visible Air-sole unit nestled under the heel.",in_stock
jordan-1-retro-low-og-black-dark-powder-blue-CZ0790-104,Product,Jordan 1 Retro Low OG Black Dark Powder Blue,130.00,CZ0790-104,https://image.goat.com/attachments/product_template_pictures/images/076/144/429/original/941118_00.png.png,"The Air Jordan 1 Retro Low OG ‘UNC’ continues a tradition of classic Jordan models draped in colors that pay homage to Michael Jordan’s alma mater. This pair utilizes a leather upper that combines a white base with contrasting black accents on the forefoot overlay and signature Swoosh. The heel panel is finished in Dark Powder Blue, matching the rubber outsole and woven Nike Air tongue tag. A retro Wings logo on the heel tab maintains the shoe’s OG aesthetic.",in_stock
jordan-1-retro-low-og-sp-travis-scott-reverse-moch-DM7866-162,Product,Jordan 1 Retro Low OG SP Travis Scott Reverse Mocha,150.00,DM7866-162,https://image.goat.com/attachments/product_template_pictures/images/075/326/086/original/854208_00.png.png,"The Travis Scott x Air Jordan 1 Retro Low OG ‘Reverse Mocha’ delivers a twist on the original ‘Mocha’ AJ1 Low from 2019. The upper combines a brown suede base with ivory leather overlays and the Houston rapper’s signature reverse Swoosh on the lateral side, featuring oversized dimensions and a neutral cream finish. Contrasting scarlet accents distinguish a pair of woven Nike Air tongue tags, as well as mismatched Cactus Jack and retro Wings logos embroidered on each heel tab. A vintage off-white rubber midsole is bolstered with encapsulated Nike Air cushioning in the heel and a brown rubber outsole underfoot.",in_stock
jordan-1-retro-low-og-sp-travis-scott-reverse-moch-DO5441-162,Product,Jordan 1 Retro Low OG SP Travis Scott Reverse Mocha (TD),50.00,DO5441-162,https://image.goat.com/attachments/product_template_pictures/images/075/829/268/original/946191_00.png.png,"Built for little feet, the Travis Scott x Air Jordan 1 Low OG TD ‘Reverse Mocha’ presents a color-flipped iteration of the Houston rapper’s ‘Dark Mocha’ Jordan 1 Low from 2019. An oversized reverse Swoosh adorns a brown nubuck upper with off-white leather overlays. Contrasting hits of crimson arrive via the sneaker’s branding elements, including a woven Nike tongue tag and mismatched heel tabs, featuring the Cactus Jack face graphic on the left shoe and the Jordan Wings logo on the right. A cream-colored midsole enhances the shoe’s vintage aesthetic.",in_stock
jordan-1-retro-low-og-sp-travis-scott-reverse-moch-DO5442-162,Product,Jordan 1 Retro Low OG SP Travis Scott Reverse Mocha (PS),60.00,DO5442-162,https://image.goat.com/attachments/product_template_pictures/images/075/829/256/original/946193_00.png.png,"Made for little kids, the Travis Scott x Air Jordan 1 Low OG PS ‘Reverse Mocha’ presents a color-flipped rendition of the Houston rapper’s original ‘Mocha’ Jordan 1 Low from 2019. The upper is crafted from brown nubuck with off-white leather overlays and an oversized reverse Swoosh on the lateral side. A woven Nike Air tag — along with an off-center Cactus Jack label — adorns the tongue, while crimson embroidery on each heel tab displays Travis Scott’s face graphic on left shoe and the Jordan Wings logo on the right. An aged finish distinguishes the midsole, reinforced underfoot by a grippy brown rubber outsole.",in_stock
jordan-1-low-og-bleached-coral-CZ0790-061,Product,Jordan 1 Low OG Bleached Coral,130.00,CZ0790-061,https://image.goat.com/attachments/product_template_pictures/images/073/353/896/original/936422_00.png.png,"The Air Jordan 1 Retro Low OG ‘Bleached Coral’ brings a pastel pop of color to the classic silhouette. The low-top dons a mixed-material upper, highlighted by a white leather quarter panel, black cracked leather on the forefoot overlay, and pink suede on the perforated toe box. Additional hits of pink suede land on the heel overlay and back tab, featuring a contrasting black Wings logo. The sneaker is mounted on a traditional rubber cupsole with a hidden Air-sole heel unit encapsulated in lightweight polyurethane.",in_stock
jordan-1-mid-white-university-gold-(women's)-BQ6472-117,Product,Jordan 1 Mid White University Gold (Women's),120.00,BQ6472-117,https://image.goat.com/attachments/product_template_pictures/images/073/353/940/original/942582_00.png.png,"The women’s Air Jordan 1 Mid ‘University Gold’ presents a sunny colorway of the timeless silhouette. The mid-top makes use of an all-leather upper, highlighted by a stark white base with yellow accents on the collar, Swoosh, and forefoot and heel overlay. A Jumpman icon graces the woven tongue tag, while a retro Wings logo is stamped on the lateral ankle. The sneaker rides on a rubber cupsole, featuring encapsulated Air-sole cushioning in the heel and a grippy traction pattern underfoot.",in_stock
jordan-1-low-tie-dye-DM1199-100,Product,Jordan 1 Low Tie-Dye,110.00,DM1199-100,https://image.goat.com/attachments/product_template_pictures/images/071/433/954/original/932717_00.png.png,"The Air Jordan 1 Low SE ‘Tie Dye’ takes an essential colorway of the classic silhouette and adds bright infusions of color for a summer-ready take on the 1985 original. The low-top features traditional ‘Black Toe’ color blocking, highlighted by a white leather base with contrasting black accents on the Swoosh and forefoot overlay. A stitched Wings logo accompanies a tie dye-like print on each heel overlay, featuring a mostly violet finish on the right shoe and aqua coloring on the left. The latter hue is repeated on the grippy rubber outsole.",in_stock
jordan-4-retro-infrared-(gs)-408452-061,Product,Jordan 4 Retro Infrared (GS),160.00,408452-061,https://image.goat.com/attachments/product_template_pictures/images/073/151/637/original/408452_061.png.png,"Built for big kids, the Air Jordan 4 Retro GS ‘Infrared’ adds color-popped accents to an otherwise neutral colorway of the vintage silhouette designed by Tinker Hatfield. The color blocking is reminiscent of the ‘Green Glow’ Air Jordan 4 from 2013, and features a dark grey nubuck upper with solid black accents on the quarter panel netting, structural wings, and Jumpman-branded heel piece. A lighter shade of grey distinguishes the forefoot overlay, while vibrant hits of Infrared settle on the molded eyelets and woven Jumpman tongue tag. Lightweight cushioning arrives via an exposed Air-sole unit nestled in the heel of the two-tone midsole.",in_stock
jordan-6-retro-red-oreo-CT8529-162,Product,Jordan 6 Retro Red Oreo,200.00,CT8529-162,https://image.goat.com/attachments/product_template_pictures/images/073/135/626/original/931694_00.png.png,"The Air Jordan 6 Retro ‘Red Oreo’ brings a simplistic two-tone palette to the classic silhouette that Michael Jordan wore when he clinched the first of his six NBA championships. The mid-top sports a white leather upper with perforated detailing and a tonal Jumpman logo embroidered on the back heel. Covered in white speckles, crimson accents appear on the molded pull tab and polyurethane midsole, featuring an exposed Air-sole unit in the heel and a translucent rubber outsole underfoot.",in_stock
jordan-4-retro-military-black-DH6927-111,Product,Jordan 4 Retro Military Black,210.00,DH6927-111,https://image.goat.com/attachments/product_template_pictures/images/071/333/263/original/895934_00.png.png,"The Air Jordan 4 Retro ‘Military Black’ showcases the same color blocking and materials featured on the OG ‘Military Blue’ colorway from 1989. Smooth white leather is utilized on the upper, bolstered with a forefoot overlay in grey suede. Contrasting black accents make their way to the TPU eyelets, molded heel tab, and the Jumpman logo displayed on the woven tongue tag. Lightweight cushioning comes courtesy of a two-tone polyurethane midsole, enhanced with a visible Air-sole unit under the heel.",in_stock
jordan-3-retro-neapolitan-dark-mocha-(women's)-CK9246-102,Product,Jordan 3 Retro Neapolitan Dark Mocha (Women's),200.00,CK9246-102,https://image.goat.com/attachments/product_template_pictures/images/071/980/546/original/915835_00.png.png,"The women’s Air Jordan 3 Retro ‘Neapolitan’ enlivens the legacy silhouette with pastel pops of color. The mid-top carries a white tumbled leather upper with signature elephant-print overlays in Dark Mocha. Jumpman branding decorates the tongue and back heel in contrasting pink and brown hues. A vintage off-white finish is applied to the traditional polyurethane midsole, featuring visible Air-sole cushioning and a glossy splash of Atmosphere Pink at the heel.",in_stock
jordan-11-retro-low-72-10-AV2187-001,Product,Jordan 11 Retro Low 72-10,190.00,AV2187-001,https://image.goat.com/attachments/product_template_pictures/images/071/386/031/original/895931_00.png.png,"The Air Jordan 11 Retro Low ‘72-10’ brings back a celebratory design theme first featured on an Air Jordan 11 release from 2015. Like its predecessor, this pair nods to the Chicago Bulls’ legendary 1996-96 season, when Michael Jordan led the team to a record-breaking 72-10 record. Rendered in low-top form, the sneaker makes use of a black tumbled leather upper with a tonal patent leather mudguard. Crimson Jumpman branding delivers color-popped accents on the tongue and heel. Lightweight cushioning is provided by a white Phylon midsole, fitted with full-length Air-sole cushioning and supported by a translucent rubber midsole. The Jordan 11 Low &#39;72-10&#39; will release on May 14, 2022.",in_stock
jordan-6-retro-midnight-navy-(2022)-CT8529-141,Product,Jordan 6 Retro Midnight Navy (2022),190.00,CT8529-141,https://image.goat.com/attachments/product_template_pictures/images/069/745/842/original/741399_00.png.png,"The 2022 edition of the Air Jordan 6 Retro ‘Midnight Navy’ brings back a classic two-tone colorway initially released in 2000. The legacy silhouette sports a white leather upper with perforated detailing throughout the midfoot and collar. Navy blue accents land on the signature windowed tongue, molded heel tab, and the Jumpman branding hits that decorate the lace guard and back heel. The sneaker rides on a two-tone polyurethane midsole, enhanced with a visible Air-sole heel unit and supported by a translucent rubber outsole. The Jordan 6 &#39;Midnight Navy&#39; 2022 will release on May 11, 2022.",in_stock
jordan-1-mid-light-curry-cardinal-554724-201,Product,Jordan 1 Mid Light Curry Cardinal,120.00,554724-201,https://image.goat.com/attachments/product_template_pictures/images/072/388/875/original/935546_00.png.png,"The Air Jordan 1 Mid ‘Light Curry Cardinal Red’ features warm hues on a classic silhouette inspired by the 1985 original. The leather upper combines a crisp white base with pastel beige overlays and bold scarlet accents on the signature Swoosh and mid-cut collar. A red Wings logo adorns the lateral ankle, while Jumpman branding makes its way to the tongue tag and sockliner. The sneaker sits on a rubber cupsole, highlighted by white sidewalls and a grippy black rubber outsole.",in_stock
jordan-1-mid-light-smoke-grey-anthracite-554724-078,Product,Jordan 1 Mid Light Smoke Grey Anthracite,120.00,554724-078,https://image.goat.com/attachments/product_template_pictures/images/066/247/639/original/878551_00.png.png,"The Air Jordan 1 Mid ‘Light Smoke Grey’ features an understated palette entirely devoid of color. The mid-top makes use of a smooth leather upper that combines a white base with light grey overlays at the forefoot and heel. Contrasting hits of black settle on the mid-cut collar and signature Swoosh, the latter accented with contrast white stitching. Additional branding hits take the form of a Jumpman icon on the woven tongue tag and a retro Wings logo on the lateral ankle. Anchoring the sneaker is a durable rubber cupsole with an Air-sole heel unit encapsulated in lightweight polyurethane.",in_stock
jordan-1-low-bulls-553558-163,Product,Jordan 1 Low Bulls,100.00,553558-163,https://image.goat.com/attachments/product_template_pictures/images/071/231/504/original/919960_00.png.png,"The Air Jordan 1 Low ‘Reverse Black Toe’ delivers a flipped colorway of the iconic OG colorway from 1985. The Chicago-inspired design features a leather upper that combines a crisp white base with Gym Red accents on the forefoot overlay and signature Swoosh. Contrasting hits of black land on the low-cut collar and heel overlay, marked with retro Wings logo in crimson embroidery. Jumpman branding adorns the tongue and sockliner. The low-top is mounted on a durable rubber cupsole, fitted with an encapsulated Air-sole unit in the heel.",in_stock
jordan-3-retro-muslin-DH7139-100,Product,Jordan 3 Retro Muslin,200.00,DH7139-100,https://image.goat.com/attachments/product_template_pictures/images/069/293/432/original/878623_00.png.png,"The Air Jordan 3 Retro SE ‘Muslin’ updates Tinker Hatfield’s original 1988 design with a recrafted build. In lieu of traditional leather, the upper is constructed from Muslin canvas with forefoot and heel overlays in Cement Grey suede. University Red accents land on the sneaker’s lower eyelets, as well as Jumpman branding hits atop the tongue and molded heel panel. The sneaker rides on an off-white polyurethane midsole with visible Air-sole cushioning in the heel. Underfoot, a durable grey rubber outsole provides grippy traction.",in_stock
jordan-4-retro-blank-canvas-(women's)-DQ4909-100,Product,Jordan 4 Retro Blank Canvas (Women's),200.00,DQ4909-100,https://image.goat.com/attachments/product_template_pictures/images/070/440/090/original/878622_00.png.png,"The Women’s Air Jordan 4 Retro ‘Blank Canvas’ presents an undyed design ready-made for customization. The layered upper is constructed from off-white canvas, featuring raw edges and tonal stitching. Molded eyelets and embroidered Jumpman branding at the tongue and heel maintain the shoe’s one-note finish. An ivory-hued polyurethane midsole packs a visible Air-sole unit in the heel for lightweight cushioning. Underfoot, the herringbone-traction rubber outsole is accented with multi-color paint splashes.",in_stock
